ds,yhat,yhat_lower,yhat_upper
2017-06-17,1800.1271608925792,-818.4086026375037,4547.22042199095
2017-06-18,1929.1517676242952,-733.8355505553754,4570.3125089711675
2017-06-19,2125.7639466579,-419.8907620198782,4696.243067087271
2017-06-20,1432.8754487048604,-1278.7763565095293,4049.2521274237242
2017-06-21,465.2854615148228,-1984.0907276070532,3039.7050047710286
2017-06-22,1580.8746511455415,-1018.6483677963067,4091.390344031622
2017-06-23,2074.5820861866964,-511.0000048811022,4743.295768042231
2017-06-24,1735.1559924993776,-902.8138238936649,4279.043977513892
2017-06-25,1873.0327451462736,-749.7798833432788,4492.5202071578215
2017-06-26,2078.159200954755,-603.1567815198583,4588.936400230005
2017-06-27,1393.2957198602053,-1106.801426211472,3967.187814760682
2017-06-28,433.12459918734635,-2113.0865256781844,2908.5345769126075
2017-06-29,1555.4451774735192,-1252.8432300299608,4065.868477634873
2017-06-30,2055.1505172451834,-519.508871970867,4780.614362400112
2017-07-01,1720.9766714671266,-889.1440089504397,4378.690288511951
2017-07-02,1863.3790378406218,-636.4775552000775,4555.716336883145
2017-07-03,2072.3510383672506,-464.13142118101746,4609.77340553294
2017-07-04,1390.7226377425752,-1058.628921517233,3931.2627337415993
2017-07-05,433.26361557915493,-2195.288968917558,3150.7402255435272
2017-07-06,1557.8730585253584,-830.6278333929628,3972.351997263366
2017-07-07,2059.5502027499174,-549.7383124910893,4754.002919252103
2017-07-08,1727.1378564052382,-893.3158907971357,4388.305254509611
2017-07-09,1871.1931275592412,-627.4198476100457,4346.75686809066
2017-07-10,2081.800905379068,-609.6346967582914,4645.39259981064
2017-07-11,1401.8678005578818,-1084.1932393847412,3817.9946175996356
2017-07-12,446.22162823228814,-2238.3392924574773,2990.369883113463
2017-07-13,1572.7980381006955,-1156.3493040685287,4217.1174782068965
2017-07-14,2076.6095267596697,-496.8465260177853,4564.637166637164
2017-07-15,1746.4881290113865,-780.884524326228,4228.179406047403
2017-07-16,1892.95654139469,-750.6438653657844,4492.50235600627
2017-07-17,2106.043113165391,-358.8827922223734,4762.887580584371
2017-07-18,1428.5783584914575,-1265.4625486005802,3901.727793061822
2017-07-19,475.29798296118975,-2036.382747973807,3093.50890117441
2017-07-20,1604.0339040711517,-998.4480166473155,4284.604660790413
2017-07-21,2109.6883448724393,-426.7084061321007,4515.742911280086
2017-07-22,1780.9821161465813,-849.9127418413466,4317.301031501671
2017-07-23,1928.3316391572544,-706.8374581849421,4472.863063056731
2017-07-24,2141.6699299215725,-366.044703437665,4580.73267604908
2017-07-25,1463.7489783398412,-968.6704121401743,4162.894931101505
2017-07-26,509.2482957567818,-2054.0562293176636,2902.350738567318
2017-07-27,1635.9708993892827,-870.0188238726472,4202.780616203683
2017-07-28,2138.821616557376,-452.9817410234357,4723.0542594252365
2017-07-29,1806.5586493898227,-637.5881521746002,4288.769856452178
2017-07-30,1949.6728046036515,-623.2300434736575,4485.294473735288
2017-07-31,2158.209494205577,-403.61400363166604,4688.494543218387
2017-08-01,1475.0708613954298,-1205.242692661141,3987.113608993428
2017-08-02,515.1227654193078,-2042.0857329878465,3170.9849962293247
2017-08-03,1636.3878944891871,-1003.7794850748074,4086.819418989799
2017-08-04,2134.019931709904,-691.0417851949152,4732.111071189987
2017-08-05,1797.049796673111,-721.4339278735168,4339.13330769901
2017-08-06,1936.2584878875693,-550.0967319124823,4565.759227985925
2017-08-07,2141.991786979657,-295.20759240307405,4538.968431342385
2017-08-08,1457.4543650481949,-1015.1726339647443,3975.787231052208
2017-08-09,497.8082362645496,-2022.9445008858438,3183.3594343284612
2017-08-10,1621.357058642096,-778.5902847861705,4197.860676521748
2017-08-11,2123.5114505920965,-349.62687282235726,4769.787192078525
2017-08-12,1793.526595398847,-647.3593814707654,4319.2747706050895
2017-08-13,1942.3669068942977,-736.2691375053781,4311.379412491543
2017-08-14,2160.513256963312,-361.62340183338426,4753.047056497212
2017-08-15,1491.2505295040166,-1239.0302405444415,4151.40545531809
2017-08-16,549.7606482721831,-1949.128132650242,3368.1333885128297
2017-08-17,1694.3027532924884,-1019.9045597714869,4302.5186505456095
2017-08-18,2220.175836257817,-417.3206054303571,4918.837895323561
2017-08-19,1916.4552122180469,-613.9099161699703,4437.035956493297
2017-08-20,2093.8576659050354,-401.55797569959,4762.189359136019
2017-08-21,2342.5507967619187,-289.0195243476037,4713.448492233559
2017-08-22,1705.4443080175167,-943.6101910395595,4146.0870760773005
2017-08-23,797.2883261035017,-1980.5162536517453,3387.8372222260987
2017-08-24,1975.8603233290264,-635.6897897049141,4580.873828576347
2017-08-25,2535.935815019741,-90.67303065087623,5012.76827341021
2017-08-26,2266.0340352162516,-260.74169375959656,4876.874518036106
2017-08-27,2476.2932269769435,-125.64492691520165,4962.511458428521
2017-08-28,2756.290845313284,251.13640116506457,5275.742781668793
2017-08-29,2148.346174483119,-533.721528123948,4742.472045532399
2017-08-30,1266.6301910504894,-1456.0761617104565,3507.133125006634
2017-08-31,2468.363986339381,38.29148143671044,5034.096155227297
2017-09-01,3047.8006624448826,298.83289564617604,5558.645473967809
2017-09-02,2792.9816575875043,268.32114440040647,5328.579625077637
2017-09-03,3013.6219036916414,246.1346186741899,5641.411264198273
2017-09-04,3298.938901678199,780.6084235080377,6002.273622482715
2017-09-05,2690.963029452019,163.38106755067452,5230.421691807335
2017-09-06,1803.6537571972185,-727.2288769672825,4474.252906786764
2017-09-07,2994.102960152079,471.5735725456174,5686.709326428897
2017-09-08,3556.5201550694946,989.5488099728328,6094.387994706295
2017-09-09,3278.9905652907473,794.7841842347756,5955.6865941140395
2017-09-10,3471.3604034889872,706.8737542496434,6115.599624455964
2017-09-11,3723.0644803403325,1045.35003858401,6285.029399058569
2017-09-12,3076.4335114977234,570.476704579731,5539.6823507654635
2017-09-13,2145.805887153812,-511.6165042005646,4667.497019788724
2017-09-14,3288.7252126299513,821.2061700504411,5771.697758415599
2017-09-15,3799.918589332987,1236.6284189499993,6368.64041930872
2017-09-16,3468.0467041746474,914.8788750056739,5907.777525284958
2017-09-17,3603.5802949160675,961.3557600760598,6041.607067410363
2017-09-18,3796.6182882267117,1212.5088427371943,6361.641864459418
2017-09-19,3090.185176238874,470.8480710769644,5642.641453739077
2017-09-20,2099.332589132234,-477.69294814281307,4683.539211737771
2017-09-21,3182.3265605945157,748.5750851713232,5896.0015253791
2017-09-22,3634.615634601809,1156.5891747665344,6071.337034570153
2017-09-23,3245.5710475627825,453.29285557307327,5840.273925978673
2017-09-24,3326.3537030425814,800.7163156909345,5751.408944902021
2017-09-25,3467.7233666868606,979.2190673138219,5850.90221849688
2017-09-26,2713.3277574616072,19.6391738683666,5311.513990343349
2017-09-27,1678.7965815456769,-883.4877947560097,4207.495628141596
2017-09-28,2722.9220727366796,4.817707388968421,5106.930657770605
2017-09-29,3141.6212336593144,640.6071874520787,5833.974555149144
2017-09-30,2724.6710375872835,170.06119979287146,5277.745421757243
2017-10-01,2783.5713156439524,418.8904142686904,5579.512607941014
2017-10-02,2909.3507485459877,609.6463030538308,5510.538422062385
2017-10-03,2145.8536173133134,-499.59596834314505,4791.448743971262
2017-10-04,1108.8323270281712,-1505.5752150994722,3633.660000236004
2017-10-05,2157.1272280538606,-400.9524888685106,4725.286297151519
2017-10-06,2586.628884860334,252.5183494937775,5289.476528710086
2017-10-07,2187.014006905083,-540.5262500576222,4750.53995259281
2017-10-08,2269.6097216690205,-339.4244881409036,4927.749357300847
2017-10-09,2425.2015678056673,47.59819677125588,5106.770992539106
2017-10-10,1697.3228263562926,-884.5765613916938,4356.827390091671
2017-10-11,701.3501739424798,-1840.7649898062095,3186.052243798035
2017-10-12,1795.6871587356704,-672.1435702170394,4347.383779842608
2017-10-13,2275.7306325292247,-362.88925515586317,4868.921978062197
2017-10-14,1930.6113425563185,-554.1962727138008,4483.2540553075405
2017-10-15,2071.0633572078236,-592.4770621243761,4845.99945060408
2017-10-16,2287.237700826636,-449.69379243989147,4902.010390715385
2017-10-17,1621.9978136668183,-913.3089651592693,4331.658285935519
2017-10-18,690.0218175420166,-1760.5653953673495,3446.86189625319
2017-10-19,1848.993080229655,-621.6806247413651,4381.0785200868895
2017-10-20,2393.574197158161,15.776920475069295,5224.6633087267055
2017-10-21,2112.1555691766553,-397.2944293536217,4514.644601151679
2017-10-22,2314.733213289986,-211.76840734629582,4817.418584966157
2017-10-23,2590.731129240964,273.46147549480906,5283.840852498562
2017-10-24,1982.3057692391164,-552.4573241806527,4468.427589413906
2017-10-25,1103.4575043799716,-1363.144071983255,3777.053308106129
2017-10-26,2311.23047550274,-266.6231723097553,4806.988413763452
2017-10-27,2899.6958230837913,386.34963105707027,5498.0647187113045
2017-10-28,2656.7093337960987,242.69637486935707,5221.138528338441
2017-10-29,2891.7979836524696,115.82345138600445,5523.958175427381
2017-10-30,3193.9905308252282,703.9996489751247,5877.1002179704155
2017-10-31,2605.1295259710387,112.60992428818943,5334.301174033641
2017-11-01,1738.989448891392,-733.7187300530512,4286.036659429654
2017-11-02,2952.482173848065,309.9889029889559,5581.644823861547
2017-11-03,3539.6445775913703,775.2523451912691,6044.371410780096
2017-11-04,3288.3991574748143,828.5566735723339,5801.798017297003
2017-11-05,3508.441985678308,1108.2125596862752,5907.104648217253
2017-11-06,3789.0730208207056,1380.922611297513,6450.968658284267
2017-11-07,3172.506040803983,604.2621404546584,5852.912020691459
2017-11-08,2272.9828348194605,-257.7632198066294,4822.851690725298
2017-11-09,3447.972823689861,945.8781931252945,6120.610267646644
2017-11-10,3992.1529311913164,1395.3303845339174,6466.540135064534
2017-11-11,3694.158626871057,1232.4106372059834,6176.166619029578
2017-11-12,3864.46056613743,1157.2909281773998,6480.110629169882
2017-11-13,4093.181995701164,1643.955822160175,6600.44617784153
2017-11-14,3423.394381544866,949.9718766007203,6148.38573695539
2017-11-15,2470.216135016916,-54.27219231804473,5025.303564783659
2017-11-16,3591.9958849971117,1105.2841948542493,6222.617099280063
2017-11-17,4084.2754336053886,1477.0170201132094,6741.24932846534
2017-11-18,3736.523661051546,998.06114278932,6077.066250760225
2017-11-19,3859.9961733843265,1368.5945617499033,6571.8180357085475
2017-11-20,4045.536243759254,1404.4709658641195,6510.38469235364
2017-11-21,3336.8548926268268,875.0289369793696,6037.962485518118
2017-11-22,2349.615366481025,-123.52905061470862,4920.360491228324
2017-11-23,3442.6038330045208,686.7862136613677,6060.222792946446
2017-11-24,3911.6817757156487,1493.7103010508652,6472.702380586529
2017-11-25,3546.511665074849,980.958054456974,6199.6163928886435
2017-11-26,3658.4109674814454,1131.949247541237,6279.092869352254
2017-11-27,3838.150258118178,1213.9933446536681,6418.828771171202
2017-11-28,3129.2334382914396,434.02692472051893,5552.8038344980705
2017-11-29,2146.985405847929,-419.51408078340063,4568.505475710313
2017-11-30,3249.729014103173,694.8221745309519,5849.288460223582
2017-12-01,3732.7467457771086,1094.0756255791734,6241.894742002441
2017-12-02,3385.018546483946,843.3474779351386,6051.75856612656
2017-12-03,3517.090672014292,902.1792016035472,6192.123357375214
2017-12-04,3718.891035747406,1337.1389894043436,6319.687231491609
2017-12-05,3033.02870974188,507.85927800304677,5580.8997923316
2017-12-06,2073.9025199812004,-532.1668783338057,4645.05944320133
2017-12-07,3198.900110563879,237.51896355616785,5758.123353487087
2017-12-08,3702.3824003006957,1012.9034325509529,6249.80399133243
2017-12-09,3372.4443422742806,778.219332084646,5783.953109663361
2017-12-10,3518.8062883546486,1014.085399516008,6052.967336601978
2017-12-11,3730.650888095076,1173.0276436164954,6331.0099693495185
2017-12-12,3049.9426279030213,472.15549937789217,5671.454481909091
2017-12-13,2090.5544268357708,-624.2470263547132,4529.261247046646
2017-12-14,3209.4821771786073,673.958785884016,5743.8199754635225
2017-12-15,3700.8417173698913,1125.3466784370319,6335.51333643881
2017-12-16,3352.6387752790724,624.1225323015861,6030.502253246293
2017-12-17,3474.665885376896,700.8798271744606,6165.551750686025
2017-12-18,3656.340994554418,1112.5052788553871,6259.532992073172
2017-12-19,2940.024738843103,472.90409509617024,5597.251630399883
2017-12-20,1940.140780105729,-661.7320882066849,4516.160801405989
2017-12-21,3014.3801628253336,419.1695305106612,5577.268449813184
2017-12-22,3457.684350135856,871.2498234025377,5982.090053091941
2017-12-23,3058.997746043331,380.1458443621485,5548.438407208488
2017-12-24,3129.1440689456704,785.0457841990865,5960.151490072587
2017-12-25,3258.641738154713,740.950110312924,5796.20654577546
2017-12-26,2490.995778274685,-41.41498926432475,4810.785930239434
2017-12-27,1441.7912170816544,-1191.746630016057,3961.543443295745
2017-12-28,2469.8695738151623,-15.135838437392657,5218.159403178108
2017-12-29,2871.28376891467,239.62822876251056,5488.272736407605
2017-12-30,2436.022952530534,-371.47405473425675,4922.827467690818
2017-12-31,2475.8623088868585,-215.52128162015208,5004.841555644527
2018-01-01,2582.153673885032,-3.6956858260921868,5053.709174411944
2018-01-02,1799.0951130646902,-669.7234423870243,4427.758438087324
2018-01-03,742.8050273702468,-1818.9795108494814,3413.2043263391997
2018-01-04,1772.4829092645896,-732.61327462886,4304.738193870576
2018-01-05,2184.352525136016,-301.5063931804878,4737.781350390051
2018-01-06,1768.3793732393635,-824.9029784009816,4272.366189141215
2018-01-07,1836.1177225159963,-653.867990392748,4316.479134161994
2018-01-08,1978.503206765278,-388.2803300364654,4679.586902000857
2018-01-09,1239.1291418991827,-1343.3685474376482,3938.03005216175
2018-01-10,233.33203584883768,-2252.536843239292,2675.7374449689273
2018-01-11,1319.36819802107,-1252.476556587727,4049.9645781669537
2018-01-12,1792.3768948525612,-715.0518192114763,4405.750062385122
2018-01-13,1441.1214642929249,-1183.5852001047826,3940.9307997653336
2018-01-14,1575.863160837831,-875.0848050982058,4287.437876057893
2018-01-15,1786.1830869458472,-930.3325669549743,4366.617633100773
2018-01-16,1114.2896894056826,-1416.9580173664613,3733.4080377989767
2018-01-17,174.1365473385356,-2518.6165208026164,2718.2267629601693
2018-01-18,1322.6315801490691,-1386.652380866881,3788.832497456792
2018-01-19,1853.632326892342,-917.561304127525,4335.001926137403
2018-01-20,1554.7179183037015,-1180.8375525452718,4216.262615025056
2018-01-21,1735.0917449508538,-816.8030623592311,4121.748619001168
2018-01-22,1983.4294520074766,-572.6408096518662,4638.188441193934
2018-01-23,1341.2090757407123,-1348.9160254114975,4127.02293540587
2018-01-24,421.8474635505904,-2136.2851285993916,2934.380391430114
2018-01-25,1581.9236155086164,-1198.3360333083017,4290.281056507072
2018-01-26,2115.183215663565,-361.5723014249932,4836.073351337878
2018-01-27,1809.3147091848127,-813.4224616626412,4478.401276410283
2018-01-28,1973.8507888356942,-645.7357240025241,4678.3304142634715
2018-01-29,2198.009911256485,-496.36995564615273,4606.468253370853
2018-01-30,1524.014778934653,-971.4729227993972,4100.115078405556
2018-01-31,566.2121793062613,-2135.9987178969145,3028.3065926134304
2018-02-01,1682.2751917211986,-912.1899907682608,4315.647307478351
2018-02-02,2167.18251801695,-443.2836485665481,4609.369038993304
2018-02-03,1809.9658831607403,-589.9414648274726,4301.162538520158
2018-02-04,1921.5800486062517,-669.8574693766482,4462.604761041018
2018-02-05,2092.7108101091135,-538.1348666667612,4538.958067621655
2018-02-06,1367.0587206783493,-1132.4165269766559,3775.650080560525
2018-02-07,360.42376868627207,-2156.4158151365364,3010.344626274274
2018-02-08,1431.8728730837388,-1074.4021580297933,4194.726409097735
2018-02-09,1877.6857943444143,-692.0446318306939,4385.002805584881
2018-02-10,1488.0712208159307,-1165.6701608039618,3950.9811465140315
2018-02-11,1575.008336379943,-985.1442508488051,4270.91323433898
2018-02-12,1730.0299352785012,-696.038999724644,4181.493614951352
2018-02-13,997.4854322845088,-1507.7847223359438,3648.065280861449
2018-02-14,-6.390496240842367,-2600.6264866087827,2685.1847185839665
2018-02-15,1077.6786125716376,-1479.4803598271187,3649.5619018281277
2018-02-16,1545.9512820154137,-1033.728469543047,4203.407562465234
2018-02-17,1188.3840138472785,-1227.2991194706792,3736.3856748015264
2018-02-18,1316.4781574373344,-1059.2533188261095,3853.14668257233
2018-02-19,1521.0736625854797,-1022.4120467705928,4323.401313338929
2018-02-20,845.6278000899358,-1803.771998772841,3424.249704628827
2018-02-21,-94.69580249629053,-2679.4216177552357,2514.5623877857643
2018-02-22,1058.153940885234,-1502.7446729957708,3496.8299478240174
2018-02-23,1599.0840042345271,-866.8782232357377,4303.066079679583
2018-02-24,1316.6042125107695,-1263.3452217179608,3728.388529350523
2018-02-25,1520.7072875775648,-943.252819904403,4227.206272095809
2018-02-26,1800.6971028543371,-749.6693600020998,4583.082588931949
2018-02-27,1198.5023952310867,-1188.219849764371,3800.007170659825
2018-02-28,327.80043841736165,-2223.9457682725065,2950.0551407294565
2018-03-01,1545.2315986188391,-853.1304724711088,4221.928320533062
2018-03-02,2144.399238557122,-417.89911825460524,4863.668167879162
2018-03-03,1912.645433770186,-611.9223122786237,4377.870585659015
2018-03-04,2158.95638083841,-593.2408939231717,4610.780549358975
2018-03-05,2471.8120419553875,-11.16516808361516,5299.898886552892
2018-03-06,1892.5167954924557,-549.5003054400602,4410.513391393454
2018-03-07,1034.3352314956617,-1538.8142366985035,3594.2854735839037
2018-03-08,2253.7137697115213,-290.33524818320774,4884.254772113935
2018-03-09,2844.2824499769135,192.15831076873133,5385.332755633582
2018-03-10,2593.6273715033835,74.48595970750098,5262.60148170135
2018-03-11,2811.187800851982,253.94670992822887,5418.045127187352
2018-03-12,3086.0927556486577,533.964436543468,5533.091721522959
2018-03-13,2460.474211217586,-69.73527127031288,4974.937411302859
2018-03-14,1548.5815506320153,-1126.1370248478877,4193.83966338309
2018-03-15,2707.9785081206137,137.53784483821912,5375.4376883427385
2018-03-16,3233.517603196834,861.3717500929412,5931.4978704296145
2018-03-17,2914.0832476763253,593.5707732148996,5463.780680783409
2018-03-18,3060.4582902019984,668.1137657351906,5695.294907288875
2018-03-19,3263.129570210182,755.7986084752695,5776.324640002867
2018-03-20,2565.570393568548,108.87333095760611,5289.274133504491
2018-03-21,1583.3252961054231,-915.5449428401917,4088.556886278223
2018-03-22,2675.179052661179,102.19531509075394,5146.742454031249
2018-03-23,3137.105581063841,734.054932302366,5818.546234646516
2018-03-24,2758.988503687776,139.46612293894384,5376.160084495807
2018-03-25,2852.468626280708,254.13500858161225,5232.658480152246
2018-03-26,3008.7343043505357,410.08567745089846,5656.339790799311
2018-03-27,2271.7929019881417,-490.0635084749581,4932.278816203713
2018-03-28,1257.5488906602839,-1271.4251409662627,3966.8093732269
2018-03-29,2324.970612481754,-151.01567934996925,5064.585426985605
2018-03-30,2770.0413101873964,256.48255158250055,5203.9995871493875
2018-03-31,2382.48602811309,-56.93583063258924,4817.568977566347
2018-04-01,2473.6293807356383,107.8583740289797,5250.489321071764
2018-04-02,2634.1997994221056,-41.07680777920601,5288.630495777196
2018-04-03,1907.6180176455296,-597.8239887627757,4519.12617899798
2018-04-04,909.0948255068463,-1654.9932766452253,3477.4328658108843
2018-04-05,1996.8195443133,-764.8747627646002,4418.367369239698
2018-04-06,2465.9342088060857,-6.802921752231226,5034.012553314898
2018-04-07,2105.284422766931,-290.863168351798,4817.943338365872
2018-04-08,2225.301239375953,-464.03285205621745,4638.657010331069
2018-04-09,2415.8290425481723,-9.026901975459438,4892.438923168614
2018-04-10,1719.4365823170906,-948.3559197835863,4415.83760246058
2018-04-11,750.535630896868,-1699.739767079398,3405.7130152212594
2018-04-12,1866.588203192715,-705.4582960681269,4662.036253999298
2018-04-13,2362.0968918192398,-242.13085859396995,4958.464327434603
2018-04-14,2025.368924913962,-410.6285253185357,4515.679227865988
2018-04-15,2166.4080283819403,-618.1356516374478,4879.31914932047
2018-04-16,2374.748892574182,-245.35295030228286,4979.620801317297
2018-04-17,1692.7713162211048,-782.567705375772,4372.52313486245
2018-04-18,734.8185104973668,-2032.1333072561981,3506.1577771168295
2018-04-19,1858.400616888217,-922.4845216417087,4524.510854696957
2018-04-20,2358.178187800002,-170.0356456681376,4932.291433528638
2018-04-21,2022.7165184845967,-598.6533257647978,4528.3813258984255
2018-04-22,2162.365264323477,-371.9633828142941,4707.7270516116505
2018-04-23,2367.0785566684253,-197.62778891401186,4865.716961096202
2018-04-24,1679.713151518814,-823.934635420046,4344.187434202304
2018-04-25,715.1295895486387,-1820.7379524121068,3347.844567654746
2018-04-26,1831.3779369179642,-739.6424879488853,4562.72748657685
2018-04-27,2323.663376526347,-401.3975745452903,4841.615852367803
2018-04-28,1981.0830497355064,-491.5514983241344,4413.356367276619
2018-04-29,2114.489070512199,-561.6681858550614,4576.9901410150205
2018-04-30,2314.293376509274,-241.20448105506438,4941.91961041691
2018-05-01,1623.7523542667216,-907.4840656417636,4138.379221418093
2018-05-02,658.0565612549831,-2075.0732207582364,3267.6751800873712
2018-05-03,1775.507391344282,-788.4275855170122,4386.130689855256
2018-05-04,2271.476156992014,-288.1215108008028,4854.496191256252
2018-05-05,1935.1371142919186,-640.8534987089758,4393.314357245258
2018-05-06,2077.3293993591565,-584.9995289765315,4678.879479091507
2018-05-07,2288.3635080373274,-159.63801062772453,5044.152257019163
2018-05-08,1611.310147025913,-1063.8880623490227,4117.247086982856
2018-05-09,661.0965983725657,-1875.339866557602,3212.9488513079173
2018-05-10,1795.6921979262056,-645.5044851413294,4323.434482903798
2018-05-11,2310.0780984960656,-223.2623906827771,4870.4515920214135
2018-05-12,1992.9924943478393,-543.4276881779368,4345.944463557815
2018-05-13,2154.8058901634104,-368.36965539254476,4673.736270951361
2018-05-14,2385.3416370347354,-199.92624849411607,4947.695148731225
2018-05-15,1727.1791422964066,-892.3497489088079,4311.488721876642
2018-05-16,794.7644743346275,-1762.6646842261928,3342.9825511732793
2018-05-17,1945.6095547732934,-726.2956521882313,4570.168372830569
2018-05-18,2474.2747245952746,-197.74298433451378,5085.185951498488
2018-05-19,2169.125511211643,-312.9266548608754,4851.988820694822
2018-05-20,2340.2178740042737,-457.67764226672506,4866.693971579584
2018-05-21,2577.1268970469255,-57.08075747647032,5075.426141744374
2018-05-22,1922.256140046133,-731.2118487902145,4554.110667875951
2018-05-23,989.952235338222,-1507.3793274023562,3373.2597582231942
2018-05-24,2137.7058550636552,-385.87725544607287,4670.578861266092
2018-05-25,2660.1338322936062,-54.21322431415885,5161.303534513671
2018-05-26,2345.7333246938765,-329.12976998588533,4827.9854324340295
2018-05-27,2504.7624207806916,126.13436247463366,5062.330094457145
2018-05-28,2727.0623361686157,100.49387881034782,5302.567335368058
2018-05-29,2055.3586393252463,-334.87843591102336,4584.823118613389
2018-05-30,1104.3663649629516,-1291.9989040687014,3275.343580592608
2018-05-31,2231.9804426487,-463.7079476658214,4779.909906316485
2018-06-01,2733.2465513257343,229.59510254789726,5368.199981979457
2018-06-02,2397.1036285563127,-130.99159498400428,5077.845839542655
2018-06-03,2534.252777765829,-109.97883778276278,5055.685901647674
2018-06-04,2734.9680570384194,92.22932220130218,5337.426209795629
2018-06-05,2042.386908041282,-484.4339501720792,4656.215968978206
2018-06-06,1071.6053764595858,-1556.0968472529235,3778.522036711764
2018-06-07,2180.8598104994285,-460.8587619643657,4824.648445155365
2018-06-08,2665.4903662952,193.28452219962668,5271.690602015553
2018-06-09,2314.6777203960132,-258.60490142511685,4850.1687551741525
2018-06-10,2439.3078536922008,24.383754873688773,4924.307696352752
2018-06-11,2629.7804580578295,4.828620696335044,5176.233057253158
2018-06-12,1929.298738440074,-747.5043978612063,4492.359492504451
2018-06-13,952.9657228809801,-1592.6345065306195,3509.466627658059
2018-06-14,2058.9686775924993,-617.7920847246465,4539.620754248955
2018-06-15,2542.546819949929,-9.608589114682692,5048.988411044901
2018-06-16,2192.7335522254525,-276.74656538315077,4750.357865512483
2018-06-17,2320.2278681201196,-451.3207681497076,4886.059520264495
2018-06-18,2515.210243525306,44.36543688607471,5255.090565402382
2018-06-19,1820.6405248798085,-649.182251464088,4419.883222558197
2018-06-20,851.3626570737633,-1784.8783704237212,3642.063036138832
2018-06-21,1965.2975752917037,-713.0777884090469,4503.771330233606
2018-06-22,2457.41918688268,-79.79768191952401,5116.143540962707
2018-06-23,2116.504413869156,-629.6691539035388,4595.000991877733
2018-06-24,2253.0117177616103,-334.13067274157345,4808.865814678548
2018-06-25,2456.9032165813633,-272.5364859884049,5097.026173523028
2018-06-26,1770.9477403261494,-786.2074065724115,4422.618281613353
2018-06-27,809.829538821594,-1707.9181154353244,3657.994865265043
2018-06-28,1931.3438805439346,-514.5034724824716,4412.4011075584785
